empty,source,author_year,col_no_need1,np,erm_id,material_type,col_no_need2,material_type_name,mie_described_in_paper,col_no_need3,ke_id,col_no_need4,related_ke_id,primary_size_descriptor,primary_size,col_no_need6,primary_size_qualifier,primary_size_unit,normalized_primary_size,primary_size_method,primary_size_instrument,col_no_need7,col_no_need8,bundle_diameter,col_no_need9,bundle_diameter_qualifier,bundle_diameter_unit,normalized_bundle_diameter,bundle_diameter_method,diameter,col_no_need10,diameter_qualifier,diameter_unit,normalized_diameter,diameter_method,diameter_instrument,hydrodynamic_diameter,col_no_need11,hydrodynamic_diameter_qualifier,hydrodynamic_diameter_unit,normalized_hydrodynamic_diameter,hydrodynamic_diameter_medium,hydrodynamic_diameter_method,hydrodynamic_diameter_instrument,surface_area,col_no_need13,surface_area_qualifier,surface_area_unit,normalized_surface_area,surface_area_method,shape,shape_method,zeta_potential,col_no_need17,zeta_potential_qualifier,zeta_potential_unit,normalized_zeta_potential,zeta_potential_medium,zeta_potential_instrument,col_no_need18,col_no_need19,col_no_need20,col_no_need21,col_no_need22,col_no_need23,col_no_need24,col_no_need25,col_no_need26,col_no_need27,col_no_need28,col_no_need29,col_no_need30,col_no_need31,col_no_need32,col_no_need33,col_no_need34,col_no_need35,col_no_need36,col_no_need37,col_no_need38,col_no_need39,col_no_need40,col_no_need41,col_no_need42,col_no_need43,col_no_need44,col_no_need45,col_no_need46,ref_title,ref_year,ref_journal,ref_doi,ref_author1_last_name,ref_author1_first_name,ref_author2_last_name,ref_author2_first_name,ref_author3_last_name,ref_author3_first_name,ref_author_other,row_id
,32,Zhang_2018b,Yes,nZnO,https://nanocommons.github.io/identifiers/registry#ERM00000210,http://purl.bioontology.org/ontology/npo#NPO_1542,No,zinc oxide nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,19.04,SD,3.55,nm,19.04,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,274.4,SD,20.49,nm,274.4,DMEM with 10% FBS,,,,,,,,,spherical,,-8.64,SD,0.42,mV,-8.64,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,995
,32,Zhang_2018b,Yes,nZnO,https://nanocommons.github.io/identifiers/registry#ERM00000210,http://purl.bioontology.org/ontology/npo#NPO_1542,No,zinc oxide nanoparticle,activation of post-transcriptional mechanism,,NA,,NA,,19.04,SD,3.55,nm,19.04,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,274.4,SD,20.49,nm,274.4,DMEM with 10% FBS,,,,,,,,,spherical,,-8.64,SD,0.42,mV,-8.64,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,996
,32,Zhang_2018b,Yes,nZnO,https://nanocommons.github.io/identifiers/registry#ERM00000210,http://purl.bioontology.org/ontology/npo#NPO_1542,No,zinc oxide nanoparticle,increased the number and length of protrusions,,NA,,NA,,19.04,SD,3.55,nm,19.04,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,274.4,SD,20.49,nm,274.4,DMEM with 10% FBS,,,,,,,,,spherical,,-8.64,SD,0.42,mV,-8.64,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,997
,32,Zhang_2018b,Yes,nZnO,https://nanocommons.github.io/identifiers/registry#ERM00000210,http://purl.bioontology.org/ontology/npo#NPO_1542,No,zinc oxide nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,19.04,SD,3.55,nm,19.04,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,280.63,SD,3.91,nm,280.63,1640 with 10% FBS,,,,,,,,,spherical,,-7.67,SD,2.36,mV,-7.67,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,998
,32,Zhang_2018b,Yes,nZnO,https://nanocommons.github.io/identifiers/registry#ERM00000210,http://purl.bioontology.org/ontology/npo#NPO_1542,No,zinc oxide nanoparticle,activation of post-transcriptional mechanism,,NA,,NA,,19.04,SD,3.55,nm,19.04,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,280.63,SD,3.91,nm,280.63,1640 with 10% FBS,,,,,,,,,spherical,,-7.67,SD,2.36,mV,-7.67,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,999
,32,Zhang_2018b,Yes,nZnO,https://nanocommons.github.io/identifiers/registry#ERM00000210,http://purl.bioontology.org/ontology/npo#NPO_1542,No,zinc oxide nanoparticle,increased the number and length of protrusions,,NA,,NA,,19.04,SD,3.55,nm,19.04,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,280.63,SD,3.91,nm,280.63,1640 with 10% FBS,,,,,,,,,spherical,,-7.67,SD,2.36,mV,-7.67,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1000
,32,Zhang_2018b,Yes,nFe3O4,https://nanocommons.github.io/identifiers/registry#ERM00000213,http://purl.bioontology.org/ontology/npo#NPO_1548,No,Fe3O4 nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,17.23,SD,1.66,nm,17.23,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,121.17,SD,2.07,nm,121.17,water,,,,,,,,,spherical,,7.13,SD,2.69,mV,7.13,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1001
,32,Zhang_2018b,Yes,nFe3O4,https://nanocommons.github.io/identifiers/registry#ERM00000213,http://purl.bioontology.org/ontology/npo#NPO_1548,No,Fe3O4 nanoparticle,activation of post-transcriptional mechanism,,NA,,NA,,17.23,SD,1.66,nm,17.23,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,121.17,SD,2.07,nm,121.17,water,,,,,,,,,spherical,,7.13,SD,2.69,mV,7.13,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1002
,32,Zhang_2018b,Yes,nFe3O4,https://nanocommons.github.io/identifiers/registry#ERM00000213,http://purl.bioontology.org/ontology/npo#NPO_1548,No,Fe3O4 nanoparticle,increased the number and length of protrusions,,NA,,NA,,17.23,SD,1.66,nm,17.23,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,121.17,SD,2.07,nm,121.17,water,,,,,,,,,spherical,,7.13,SD,2.69,mV,7.13,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1003
,32,Zhang_2018b,Yes,nFe3O4,https://nanocommons.github.io/identifiers/registry#ERM00000213,http://purl.bioontology.org/ontology/npo#NPO_1548,No,Fe3O4 nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,17.23,SD,1.66,nm,17.23,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,805,SD,32.7,nm,805,DMEM with 10% FBS,,,,,,,,,spherical,,-6.95,SD,1.8,mV,-6.95,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1004
,32,Zhang_2018b,Yes,nFe3O4,https://nanocommons.github.io/identifiers/registry#ERM00000213,http://purl.bioontology.org/ontology/npo#NPO_1548,No,Fe3O4 nanoparticle,activation of post-transcriptional mechanism,,NA,,NA,,17.23,SD,1.66,nm,17.23,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,805,SD,32.7,nm,805,DMEM with 10% FBS,,,,,,,,,spherical,,-6.95,SD,1.8,mV,-6.95,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1005
,32,Zhang_2018b,Yes,nFe3O4,https://nanocommons.github.io/identifiers/registry#ERM00000213,http://purl.bioontology.org/ontology/npo#NPO_1548,No,Fe3O4 nanoparticle,increased the number and length of protrusions,,NA,,NA,,17.23,SD,1.66,nm,17.23,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,805,SD,32.7,nm,805,DMEM with 10% FBS,,,,,,,,,spherical,,-6.95,SD,1.8,mV,-6.95,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1006
,32,Zhang_2018b,Yes,nFe3O4,https://nanocommons.github.io/identifiers/registry#ERM00000213,http://purl.bioontology.org/ontology/npo#NPO_1548,No,Fe3O4 nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,17.23,SD,1.66,nm,17.23,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,493.47,SD,1.73,nm,493.47,1640 with 10% FBS,,,,,,,,,spherical,,-7.58,SD,1.34,mV,-7.58,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1007
,32,Zhang_2018b,Yes,nFe3O4,https://nanocommons.github.io/identifiers/registry#ERM00000213,http://purl.bioontology.org/ontology/npo#NPO_1548,No,Fe3O4 nanoparticle,activation of post-transcriptional mechanism,,NA,,NA,,17.23,SD,1.66,nm,17.23,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,493.47,SD,1.73,nm,493.47,1640 with 10% FBS,,,,,,,,,spherical,,-7.58,SD,1.34,mV,-7.58,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1008
,32,Zhang_2018b,Yes,nFe3O4,https://nanocommons.github.io/identifiers/registry#ERM00000213,http://purl.bioontology.org/ontology/npo#NPO_1548,No,Fe3O4 nanoparticle,increased the number and length of protrusions,,NA,,NA,,17.23,SD,1.66,nm,17.23,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,493.47,SD,1.73,nm,493.47,1640 with 10% FBS,,,,,,,,,spherical,,-7.58,SD,1.34,mV,-7.58,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1009
,32,Zhang_2018b,Yes,nFe2O3,https://nanocommons.github.io/identifiers/registry#ERM00000212,http://purl.bioontology.org/ontology/npo#NPO_1550,No,Fe2O3 nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,17.92,SD,1.96,nm,17.92,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,318.07,SD,18.17,nm,318.07,water,,,,,,,,,spherical,,-9.55,SD,1.74,mV,-9.55,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1010
,32,Zhang_2018b,Yes,nFe2O3,https://nanocommons.github.io/identifiers/registry#ERM00000212,http://purl.bioontology.org/ontology/npo#NPO_1550,No,Fe2O3 nanoparticle,promoted activities of SOD and Gpx,,NA,,NA,,17.92,SD,1.96,nm,17.92,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,318.07,SD,18.17,nm,318.07,water,,,,,,,,,spherical,,-9.55,SD,1.74,mV,-9.55,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1011
,32,Zhang_2018b,Yes,nFe2O3,https://nanocommons.github.io/identifiers/registry#ERM00000212,http://purl.bioontology.org/ontology/npo#NPO_1550,No,Fe2O3 nanoparticle,activation of post-transcriptional mechanism,,NA,,NA,,17.92,SD,1.96,nm,17.92,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,318.07,SD,18.17,nm,318.07,water,,,,,,,,,spherical,,-9.55,SD,1.74,mV,-9.55,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1012
,32,Zhang_2018b,Yes,nFe2O3,https://nanocommons.github.io/identifiers/registry#ERM00000212,http://purl.bioontology.org/ontology/npo#NPO_1550,No,Fe2O3 nanoparticle,increased the number and length of protrusions,,NA,,NA,,17.92,SD,1.96,nm,17.92,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,318.07,SD,18.17,nm,318.07,water,,,,,,,,,spherical,,-9.55,SD,1.74,mV,-9.55,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1013
,32,Zhang_2018b,Yes,nFe2O3,https://nanocommons.github.io/identifiers/registry#ERM00000212,http://purl.bioontology.org/ontology/npo#NPO_1550,No,Fe2O3 nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,17.92,SD,1.96,nm,17.92,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,68.01,SD,7.46,nm,68.01,DMEM with 10% FBS,,,,,,,,,spherical,,-7.38,SD,1.01,mV,-7.38,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1014
,32,Zhang_2018b,Yes,nFe2O3,https://nanocommons.github.io/identifiers/registry#ERM00000212,http://purl.bioontology.org/ontology/npo#NPO_1550,No,Fe2O3 nanoparticle,promoted activities of SOD and Gpx,,NA,,NA,,17.92,SD,1.96,nm,17.92,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,68.01,SD,7.46,nm,68.01,DMEM with 10% FBS,,,,,,,,,spherical,,-7.38,SD,1.01,mV,-7.38,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1015
,32,Zhang_2018b,Yes,nFe2O3,https://nanocommons.github.io/identifiers/registry#ERM00000212,http://purl.bioontology.org/ontology/npo#NPO_1550,No,Fe2O3 nanoparticle,activation of post-transcriptional mechanism,,NA,,NA,,17.92,SD,1.96,nm,17.92,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,68.01,SD,7.46,nm,68.01,DMEM with 10% FBS,,,,,,,,,spherical,,-7.38,SD,1.01,mV,-7.38,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1016
,32,Zhang_2018b,Yes,nFe2O3,https://nanocommons.github.io/identifiers/registry#ERM00000212,http://purl.bioontology.org/ontology/npo#NPO_1550,No,Fe2O3 nanoparticle,increased the number and length of protrusions,,NA,,NA,,17.92,SD,1.96,nm,17.92,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,68.01,SD,7.46,nm,68.01,DMEM with 10% FBS,,,,,,,,,spherical,,-7.38,SD,1.01,mV,-7.38,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1017
,32,Zhang_2018b,Yes,nFe2O3,https://nanocommons.github.io/identifiers/registry#ERM00000212,http://purl.bioontology.org/ontology/npo#NPO_1550,No,Fe2O3 nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,17.92,SD,1.96,nm,17.92,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,208.47,SD,11.19,nm,208.47,1640 with 10% FBS,,,,,,,,,spherical,,-7.43,SD,0.38,mV,-7.43,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1018
,32,Zhang_2018b,Yes,nFe2O3,https://nanocommons.github.io/identifiers/registry#ERM00000212,http://purl.bioontology.org/ontology/npo#NPO_1550,No,Fe2O3 nanoparticle,promoted activities of SOD and Gpx,,NA,,NA,,17.92,SD,1.96,nm,17.92,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,208.47,SD,11.19,nm,208.47,1640 with 10% FBS,,,,,,,,,spherical,,-7.43,SD,0.38,mV,-7.43,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1019
,32,Zhang_2018b,Yes,nFe2O3,https://nanocommons.github.io/identifiers/registry#ERM00000212,http://purl.bioontology.org/ontology/npo#NPO_1550,No,Fe2O3 nanoparticle,activation of post-transcriptional mechanism,,NA,,NA,,17.92,SD,1.96,nm,17.92,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,208.47,SD,11.19,nm,208.47,1640 with 10% FBS,,,,,,,,,spherical,,-7.43,SD,0.38,mV,-7.43,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1020
,32,Zhang_2018b,Yes,nFe2O3,https://nanocommons.github.io/identifiers/registry#ERM00000212,http://purl.bioontology.org/ontology/npo#NPO_1550,No,Fe2O3 nanoparticle,increased the number and length of protrusions,,NA,,NA,,17.92,SD,1.96,nm,17.92,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,208.47,SD,11.19,nm,208.47,1640 with 10% FBS,,,,,,,,,spherical,,-7.43,SD,0.38,mV,-7.43,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,1021
,35,Duan_2016,Yes,CoO,https://nanocommons.github.io/identifiers/registry#ERM00000220,http://purl.enanomapper.org/onto/ENM_0000118,Yes,cobalt oxide nanoparticle,induction of oxidative stress (CoO > Fe3O4 ≫ SiO2),,1753,,1364,,,,,,,,,<100,nm,,,,,,,,,,,,,,199,SD,1,nm,199,at a concentration of 50 μg/mL in RPMI culture medium,DLS,,,,,,,,,,-18,SD,3.1,mV,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quantitative Profiling of Protein S-Glutathionylation Reveals Redox-Dependent Regulation of Macrophage Function during Nanoparticle-Induced Oxidative Stress,2016,ACS Nano,10.1021/acsnano.5b05524,Duan,J.,Kodali,V. K.,Gaffrey,M. J.,et al.,1022
,35,Duan_2016,Yes,CoO,https://nanocommons.github.io/identifiers/registry#ERM00000220,http://purl.enanomapper.org/onto/ENM_0000118,Yes,cobalt oxide nanoparticle,induction of oxidative stress (CoO > Fe3O4 ≫ SiO2),,1753,,257,,,,,,,,,<100,nm,,,,,,,,,,,,,,199,SD,1,nm,199,at a concentration of 50 μg/mL in RPMI culture medium,DLS,,,,,,,,,,-18,SD,3.1,mV,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quantitative Profiling of Protein S-Glutathionylation Reveals Redox-Dependent Regulation of Macrophage Function during Nanoparticle-Induced Oxidative Stress,2016,ACS Nano,10.1021/acsnano.5b05524,Duan,J.,Kodali,V. K.,Gaffrey,M. J.,et al.,1023
,35,Duan_2016,Yes,CoO,https://nanocommons.github.io/identifiers/registry#ERM00000220,http://purl.enanomapper.org/onto/ENM_0000118,Yes,cobalt oxide nanoparticle,induction of oxidative stress (CoO > Fe3O4 ≫ SiO2),,1753,,1115,,,,,,,,,<100,nm,,,,,,,,,,,,,,199,SD,1,nm,199,at a concentration of 50 μg/mL in RPMI culture medium,DLS,,,,,,,,,,-18,SD,3.1,mV,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quantitative Profiling of Protein S-Glutathionylation Reveals Redox-Dependent Regulation of Macrophage Function during Nanoparticle-Induced Oxidative Stress,2016,ACS Nano,10.1021/acsnano.5b05524,Duan,J.,Kodali,V. K.,Gaffrey,M. J.,et al.,1024
,35,Duan_2016,Yes,CoO,https://nanocommons.github.io/identifiers/registry#ERM00000220,http://purl.enanomapper.org/onto/ENM_0000118,Yes,cobalt oxide nanoparticle,induction of oxidative stress (CoO > Fe3O4 ≫ SiO2),,1753,,249,,,,,,,,,<100,nm,,,,,,,,,,,,,,199,SD,1,nm,199,at a concentration of 50 μg/mL in RPMI culture medium,DLS,,,,,,,,,,-18,SD,3.1,mV,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quantitative Profiling of Protein S-Glutathionylation Reveals Redox-Dependent Regulation of Macrophage Function during Nanoparticle-Induced Oxidative Stress,2016,ACS Nano,10.1021/acsnano.5b05524,Duan,J.,Kodali,V. K.,Gaffrey,M. J.,et al.,1025
,35,Duan_2016,Yes,CoO,https://nanocommons.github.io/identifiers/registry#ERM00000220,http://purl.enanomapper.org/onto/ENM_0000118,Yes,cobalt oxide nanoparticle,induction of oxidative stress (CoO > Fe3O4 ≫ SiO2),,1753,,1278,,,,,,,,,<100,nm,,,,,,,,,,,,,,199,SD,1,nm,199,at a concentration of 50 μg/mL in RPMI culture medium,DLS,,,,,,,,,,-18,SD,3.1,mV,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quantitative Profiling of Protein S-Glutathionylation Reveals Redox-Dependent Regulation of Macrophage Function during Nanoparticle-Induced Oxidative Stress,2016,ACS Nano,10.1021/acsnano.5b05524,Duan,J.,Kodali,V. K.,Gaffrey,M. J.,et al.,1026
,35,Duan_2016,Yes,CoO,https://nanocommons.github.io/identifiers/registry#ERM00000220,http://purl.enanomapper.org/onto/ENM_0000118,Yes,cobalt oxide nanoparticle,induction of oxidative stress (CoO > Fe3O4 ≫ SiO2),,1753,,1753,,,,,,,,,<100,nm,,,,,,,,,,,,,,199,SD,1,nm,199,at a concentration of 50 μg/mL in RPMI culture medium,DLS,,,,,,,,,,-18,SD,3.1,mV,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quantitative Profiling of Protein S-Glutathionylation Reveals Redox-Dependent Regulation of Macrophage Function during Nanoparticle-Induced Oxidative Stress,2016,ACS Nano,10.1021/acsnano.5b05524,Duan,J.,Kodali,V. K.,Gaffrey,M. J.,et al.,1027
